r2q1k1r/pp2p1bp/6p1/1B1PnP2/6b1/4BN2/P4PPP/2RQ1RK1 b - - 0 14	g4f3	-312	22
r2q1k1r/1p2p1bp/p5p1/1B1PnP2/6b1/4BN2/P4PPP/2RQ1RK1 w - - 0 15	b5e2	474	22
r2q1k1r/1p2p1bp/p5p1/3PnP2/6b1/4BN2/P3BPPP/2RQ1RK1 b - - 1 15	g4f5	-490	22
r2q1k1r/1p2p1bp/p5p1/3Pnb2/8/4BN2/P3BPPP/2RQ1RK1 w - - 0 16	d1b3	471	22
r2q1k1r/1p2p2p/p5p1/3Pbb2/8/4B3/P3BPPP/2RQ1RK1 w - - 0 17	g2g4	425	22
r2q1k1r/1p2p1bp/p5p1/3PNb2/8/4B3/P3BPPP/2RQ1RK1 b - - 0 16	g7e5	-451	22
r2q1k1r/1p2p2p/p5p1/3Pb3/4b1P1/4B3/P3BP1P/2RQ1RK1 w - - 1 18	e2c4	472	22
r2q1k1r/1p2p2p/p5p1/3Pb3/4b1P1/4BB2/P4P1P/2RQ1RK1 b - - 2 18	e4f3	-437	22
r2q1k1r/1p2p2p/p5p1/3Pbb2/6P1/4B3/P3BP1P/2RQ1RK1 b - - 0 17	f5d7	-422	22
r2q1k1r/1p2p2p/p5p1/3Pb3/6P1/4Bb2/P4P1P/2RQ1RK1 w - - 0 19	d1f3	378	22
r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/P4N2/1PP2PPP/RNBQKB1R w KQkq - 1 7	c2c4	-2	22
r2q1k1r/1p2p2p/p5p1/3Pb3/6P1/4BQ2/P4P1P/2R2RK1 b - - 0 19	f8e8	-399	22
r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/P4N2/1PPN1PPP/R1BQKB1R b KQkq - 2 7	c8g4	14	22
r1bqkb1r/pp1n1ppp/2n1p3/1N1pP3/3p1P2/3B4/PPP3PP/R1BQK1NR w KQkq - 2 8	g1f3	-66	22
r1b2rk1/ppqnbppp/4pn2/2ppN3/2P2P2/3P2P1/PP2P1BP/RNBQ1RK1 w - - 1 9	e5d7	24	22
rnb2rk1/ppq1bppp/4pn2/2ppN3/2P2P2/3P2P1/PP2P1BP/RNBQ1RK1 b - - 0 8	a7a6	11	22
r1bqk2r/ppp1bppp/2n2n2/4p3/2PP4/1P3NP1/P2P1PBP/RNBQ1RK1 b kq - 0 8	e5e4	43	22
r1bq1rk1/ppp1bppp/4p3/3pP3/2P3n1/6P1/PP2PPBP/RNBQ1RK1 w - - 1 9	d1d4	74	22
r2q1rk1/pppn1p1p/3p1npQ/4p3/3PP1b1/2N2N2/PPP1BPPP/2KR3R b - - 1 10	f8e8	-29	22
r2q1rk1/pppn1p1p/3p1npQ/8/3pP1b1/2N2N2/PPP1BPPP/2KR3R w - - 0 11	f3d4	96	22
rn1qkb1r/pp2pppp/2p5/7P/3Pn3/5N2/PPP2PP1/R1BQKB1R b KQkq - 1 9	e4f6	-179	22
rnbq1rk1/ppp2ppp/4pn2/4N3/3P4/P1p3P1/P3PPBP/R1BQK2R w KQ - 0 9	e1g1	10	22
r1bqk2r/2p1bppp/p2p1n2/np6/3NP3/1B5P/PPP2PP1/RNBQR1K1 b kq - 0 10	c7c5	392	22
r2qkb1r/5ppp/p1npbn2/1p2p3/2B1P3/N1N2P2/PPP3PP/R1BQK2R w KQkq - 0 10	c4d5	-191	22
r2qkb1r/5ppp/p1npBn2/1p2p3/4P3/N1N2P2/PPP3PP/R1BQK2R b KQkq - 0 10	f7e6	178	22
r2qkb1r/6pp/p1nppn2/1p2p3/4P3/N1N2P2/PPP3PP/R1BQK2R w KQkq - 0 11	a3b1	-196	22
r2qkb1r/6pp/p1nppn2/1p2p3/4P3/2N2P2/PPP3PP/RNBQK2R b KQkq - 1 11	d8b6	185	22
2rqkbnr/pp3ppp/2n1p3/3pPb2/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b k - 2 9	a7a6	-38	22
2rqkbnr/pp3ppp/2n1p3/3pPb2/3P4/5N2/PP2BPPP/RNBQ1RK1 w k - 1 9	c1e3	41	22
2rqkbnr/pp3p1p/2n1p1p1/3pPb2/3P4/2N1BN2/PP2BPPP/R2Q1RK1 b k - 1 10	f5g4	-76	22
2rqkbnr/pp3p1p/2n1p1p1/3pPb2/3P4/2N2N2/PP2BPPP/R1BQ1RK1 w k - 0 10	h2h3	159	22
2rqkbnr/pp3p2/2n1p1p1/3pPb1p/3P4/2N1BN2/PP2BPPP/R2Q1RK1 w k - 0 11	h2h3	152	22
2rqkbnr/pp3p2/2n1p1p1/3pPb1p/3P4/1QN1BN2/PP2BPPP/R4RK1 b k - 1 11	d8d7	-148	22
3qkbnr/ppr2p2/2n1p1p1/3pPb1p/3P4/1QN1BN2/PP2BPPP/R4RK1 w k - 2 12	e3g5	135	22
3qkbnr/ppr2p2/2n1p1p1/1N1pPb1p/3P4/1Q2BN2/PP2BPPP/R4RK1 b k - 3 12	c7d7	-133	22
3qkbnr/pp1r1p2/2n1p1p1/1N1pPb1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 b k - 5 13	f5g4	-94	22
3qkbnr/1p1r1p2/p1n1p1p1/1N1pPb1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 w k - 0 14	b5d6	149	22
3qkbnr/pp1r1p2/2n1p1p1/1N1pPb1p/3P4/1Q2BN2/PP2BPPP/R4RK1 w k - 4 13	e3g5	167	22
3qkbnr/1p1r1p2/p1nNp1p1/3pPb1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 b k - 1 14	f8d6	-128	22
3qk1nr/1p1r1p2/p1nbp1p1/3pPb1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 w k - 0 15	e5d6	130	22
3qk1nr/1p1r1p2/p1nPp1p1/3p1b1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 b k - 0 15	f5g4	-152	22
3qk1nr/1p1r1p2/2nPp1p1/p2p1b1p/3P4/1Q2BN2/PP2BPPP/2R2RK1 w k - 0 16	f3e5	636	22
3qk1nr/1p1r1p2/2nPp1p1/p2pNb1p/3P4/1Q2B3/PP2BPPP/2R2RK1 b k - 1 16	a5a4	-634	22
r3kb1r/pp1b1ppp/2n1p3/q2pPn2/N2P4/5N1P/PP2BPP1/R1BQK2R w KQkq - 5 11	a4c3	0	22
r3kb1r/pp1b1ppp/2n1p3/q2pPn2/3P4/2N2N1P/PP2BPP1/R1BQK2R b KQkq - 6 11	a5b6	0	22
r1bqk2r/pp3p1p/2np1np1/2p1p3/P3P3/2PP2P1/2P1NPBP/R1BQK2R w KQkq - 0 9	e1g1	179	22
r1bqk2r/pp2pp1p/2np1np1/2p5/P3P3/2PP2P1/2P1NPBP/R1BQK2R b KQkq - 2 8	h7h5	-141	22
r1b2rk1/ppbnqppp/2p2n2/P1Ppp3/3P4/2N1PN2/1P2BPPP/R1BQ1RK1 w - - 0 11	a5a6	-48	22
r1b2rk1/ppbnqppp/2p2n2/P1Ppp3/3P4/R1N1PN2/1P2BPPP/2BQ1RK1 b - - 1 11	e5e4	120	22
r1b2rk1/ppbnqppp/2p2n2/P1Pp4/3Pp3/R1N1PN2/1P2BPPP/2BQ1RK1 w - - 0 12	f3e1	-105	22
r1b2rk1/ppbnqppp/2p2n2/P1Pp4/3Pp3/R1N1P3/1P1NBPPP/2BQ1RK1 b - - 1 12	a7a6	138	22
r1b1qrk1/ppbn1ppp/2p2n2/P1Pp4/3Pp3/R1N1P3/1P1NBPPP/2BQ1RK1 w - - 2 13	b2b4	0	22
r1b1qrk1/ppbn1ppp/2p2n2/P1Pp4/3Pp3/R1N1PP2/1P1NB1PP/2BQ1RK1 b - - 0 13	e4f3	33	22
r1b1qrk1/ppbn1ppp/2p2n2/P1Pp4/3P4/R1N1Pp2/1P1NB1PP/2BQ1RK1 w - - 0 14	d2f3	-33	22
r1b1qrk1/ppbn1ppp/2p5/P1Pp4/3Pn3/R1N1PN2/1P2B1PP/2BQ1RK1 w - - 1 15	c3e4	-28	22
r1b1qrk1/ppbn1ppp/2p2n2/P1Pp4/3P4/R1N1PN2/1P2B1PP/2BQ1RK1 b - - 0 14	f6e4	22	22
r1b1qrk1/ppb2ppp/2p2n2/P1Pp4/3Pn3/R1N1PN2/1PQ1B1PP/2B2RK1 w - - 3 16	c3e4	-44	22
r1b1qrk1/ppb2ppp/2p2n2/P1Pp4/3PN3/R3PN2/1PQ1B1PP/2B2RK1 b - - 0 16	f6e4	39	22
r1b1qrk1/ppbn1ppp/2p5/P1Pp4/3Pn3/R1N1PN2/1PQ1B1PP/2B2RK1 b - - 2 15	f7f5	54	22
r1b1qrk1/ppb2ppp/2p2n2/P1P5/3Pp3/R3PN2/1PQ1B1PP/2B2RK1 w - - 0 17	f3e5	-23	22
r1b1qrk1/ppb2ppp/2p2n2/P1P5/3Pp3/R3P3/1PQNB1PP/2B2RK1 b - - 1 17	e8e6	18	22
r1bqk2r/pp1n1ppp/2pbpn2/2Pp4/3P4/2N1PN1P/PP3PP1/R1BQKB1R b KQkq - 0 7	d6c7	50	22
r1b2rk1/ppb1qppp/2p2n2/P1P5/3Pp3/R3P3/1PQNB1PP/2B2RK1 w - - 2 18	d2c4	-20	22
r1b2rk1/ppb1qppp/2p2n2/P1P5/1P1Pp3/R3P3/2QNB1PP/2B2RK1 b - - 0 18	a7a6	111	22
r1bqk2r/ppbn1ppp/2p1pn2/2Pp4/3P4/2N1PN1P/PP3PP1/R1BQKB1R w KQkq - 1 8	f1d3	-37	22
rnbqkbnr/pp3ppp/8/3p4/3p4/5N1P/PPPN1PP1/R1BQKB1R b KQkq - 1 6	b8c6	0	22
r1bq1rk1/1pp2pp1/p1np1n1p/2b1p3/3PP3/1BP2N2/PP3PPP/RNBQR1K1 b - - 0 9	c5a7	1	22
r1bqk2r/ppp1bppp/2n1pn2/8/2Pp4/5NP1/PPQPPPBP/RNB2RK1 w kq - 2 7	e2e3	-31	22
r1bqk2r/ppp1bppp/2n1pn2/8/2Pp4/3P1NP1/PPQ1PPBP/RNB2RK1 b kq - 0 7	e6e5	25	22
1rbqk2r/5ppp/p1np1b2/1p1Np3/4P3/N1P5/PP3PPP/R2QKB1R b KQk - 0 12	f6g5	5	22
1rbq1rk1/5ppp/p1np1b2/1p1Np3/4P3/N1P5/PP3PPP/R2QKB1R w KQ - 1 13	a3c2	0	22
r1bq1rk1/pp2b1pp/n1p1pn2/3p1p2/2PP3P/5NP1/PPQ1PPB1/RNB2RK1 w - - 4 9	c1f4	60	22
rnbq1rk1/pp2b1pp/2p1pn2/3p1p2/2PP3P/5NP1/PPQ1PPB1/RNB2RK1 b - - 3 8	e7d6	-25	22
r2q1rk1/pp2bppp/2pp1n2/4p3/P1BnP3/3P3P/1PP1NPP1/R1BQ1RK1 b - - 1 11	d4e6	-13	22
r2q1rk1/pp2bppp/2ppnn2/4p3/P1B1P3/3P3P/1PP1NPP1/R1BQ1RK1 w - - 2 12	c4a2	13	22
r2q1rk1/pp2bppp/2ppBn2/4p3/P3P3/3P3P/1PP1NPP1/R1BQ1RK1 b - - 0 12	f7e6	-13	22
r2q1rk1/pp2b1pp/2pppn2/4p3/P3P3/3P3P/1PP1NPP1/R1BQ1RK1 w - - 0 13	a4a5	5	22
r2q1rk1/pp2b1pp/2pppn2/P3p3/4P3/3P3P/1PP1NPP1/R1BQ1RK1 b - - 0 13	a7a6	-13	22
r2q1rk1/pp2b1pp/2p1pn2/P2pp3/4P3/3P3P/1PP1NPP1/R1BQ1RK1 w - - 0 14	e2g3	18	22
r1bq1rk1/1p2ppbp/p1np1np1/2p5/P3P3/2NPBNP1/1PP2PBP/R2QK2R w KQ - 2 9	h2h3	-17	22
rnbq1rk1/ppp3pp/3bpn2/3p1p2/3P1B2/4PNP1/PPP2PBP/RN1Q1RK1 b - - 2 7	b7b5	-49	22
r1bq1rk1/ppp3pp/2nbpn2/3p1p2/3P1B2/4PNP1/PPP2PBP/RN1Q1RK1 w - - 3 8	c2c4	48	22
r2qk2r/ppp2ppp/2p3b1/4N3/4n1P1/P1P5/2PPQP1P/R1B1K2R b KQkq - 0 10	e8g8	89	22
r3k2r/pp3ppp/2nqpn2/3p4/1P1P2b1/2PB1N2/P1QN1PPP/R3K2R b KQkq - 0 12	a8c8	34	22
2r1k2r/pp3ppp/2nqpn2/3p4/1P1P2b1/P1PB1N2/2QN1PPP/R3K2R b KQk - 0 13	c8c7	44	22
2r1k2r/pp3ppp/2nqpn2/3p4/1P1P2b1/2PB1N2/P1QN1PPP/R3K2R w KQk - 1 13	a2a3	-42	22
2r2rk1/pp3ppp/2nqpn2/1P1p4/3P2b1/P1PB1N2/2QN1PPP/R3K2R b KQ - 0 14	c6e7	80	22
2r2rk1/pp3ppp/2nqpn2/3p4/1P1P2b1/P1PB1N2/2QN1PPP/R3K2R w KQ - 1 14	e1g1	-31	22
2r2rk1/pp2nppp/3qpn2/1P1p4/3P2b1/P1PB1N2/2QN1PPP/R3K2R w KQ - 1 15	f3e5	-91	22
2r2rk1/pp2nppp/3qpn2/1P1p4/3P2b1/P1PB1N2/2QN1PPP/R4RK1 b - - 2 15	g4f5	105	22
5rk1/ppr1nppp/3qpn2/1P1pN3/3P2b1/P1PB4/2QN1PPP/R4RK1 b - - 4 16	g4f5	99	22
5rk1/ppr1nppp/3qpn2/1P1p4/3P2b1/P1PB1N2/2QN1PPP/R4RK1 w - - 3 16	c2b2	-47	22
5rk1/ppr1nppp/3qpn2/1P1pNb2/3P4/P1PB4/2QN1PPP/R4RK1 w - - 5 17	c2b2	-94	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/Q1P5/2N2NP1/PP1PPPBP/R1B2RK1 w - - 0 8	d2d3	-17	22
5rk1/ppr1nppp/3qpn2/1P1pNB2/3P4/P1P5/2QN1PPP/R4RK1 b - - 0 17	e7f5	167	22
rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/P2B1N2/1PP2PPP/RNBQK2R b KQkq - 2 7	e8g8	19	22
rnbq1rk1/ppp2ppp/3b4/3p4/3Pn3/P2B1N2/1PP2PPP/RNBQK2R w KQ - 3 8	e1g1	-18	22
r1bq1rk1/ppp1bppp/2n2n2/8/3p4/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 0 9	c3b5	-24	22
r1bq1rk1/ppp1bppp/2n2n2/8/3pN3/3P1NP1/PP2PPBP/R1BQ1RK1 b - - 1 9	a7a5	35	22
r1bq1rk1/ppp1bppp/2n2n2/3p4/8/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 1 8	d5d4	31	22
r1bqk2r/pp3ppp/2nBpn2/3p4/3P4/4P2P/PP1N1PP1/R2QKBNR b KQkq - 0 8	d8d6	-3	22
r1bq1rk1/pp3pbp/2np2p1/2pnp3/4P3/3P2PP/PPP1NPB1/R1BQ1RK1 w - - 0 10	e4d5	-32	22
r1bq1rk1/pp3pbp/2np2p1/2pPp3/8/3P2PP/PPP1NPB1/R1BQ1RK1 b - - 0 10	c6e7	16	22
r1b1k2r/pp3ppp/2nqpn2/3p4/3P4/4P2P/PP1N1PP1/R2QKBNR w KQkq - 0 9	g1e2	6	22
r1b1k2r/pp3ppp/2nqpn2/3p4/3P4/4PN1P/PP1N1PP1/R2QKB1R b KQkq - 1 9	c8d7	-1	22
r3k2r/pp1b1ppp/2nqpn2/3p4/3P4/4PN1P/PP1N1PP1/R2QKB1R w KQkq - 2 10	a2a3	3	22
2r1k2r/pp1b1ppp/2nqpn2/3p4/3P4/3BPN1P/PP1N1PP1/R2QK2R w KQk - 4 11	a2a3	0	22
2r1k2r/pp1b1ppp/2nqpn2/3p4/3P4/3BPN1P/PP1N1PP1/2RQK2R b Kk - 5 11	e8g8	0	22
r3k2r/pp1b1ppp/2nqpn2/3p4/3P4/3BPN1P/PP1N1PP1/R2QK2R b KQkq - 3 10	e8g8	0	22
2r2rk1/pp1b1ppp/2nqpn2/3p4/3P4/3BPN1P/PP1N1PP1/2RQK2R w K - 6 12	e1g1	1	22
2r2rk1/pp1b1ppp/2nqpn2/3p4/3P4/3BPN1P/PP1N1PP1/2RQ1RK1 b - - 7 12	c8c7	-1	22
2r2rk1/pp1b1ppp/3qpn2/3p4/1n1P4/4PN1P/PP1NBPP1/2RQ1RK1 b - - 9 13	c8c1	-3	22
2r2rk1/pp1b1ppp/3qpn2/3p4/1n1P4/3BPN1P/PP1N1PP1/2RQ1RK1 w - - 8 13	d3e2	5	22
2r2rk1/pp1b1ppp/3qpn2/3p4/3P4/4PN1P/nP1NBPP1/2RQ1RK1 w - - 0 14	c1a1	11	22
2R2rk1/pp1b1ppp/3qpn2/3p4/3P4/4PN1P/nP1NBPP1/3Q1RK1 b - - 0 14	f8c8	-8	22
2r3k1/pp1b1ppp/3qpn2/3p4/3P4/4PN1P/nP1NBPP1/3Q1RK1 w - - 0 15	d1a1	6	22
2r3k1/pp1b1ppp/3qpn2/3p4/3P4/4PN1P/nP1NBPP1/Q4RK1 b - - 1 15	a2b4	-2	22
2r3k1/pp1b1ppp/3qpn2/3p4/1n1P4/4PN1P/1P1NBPP1/Q4RK1 w - - 2 16	a1a7	7	22
2r3k1/Qp1b1ppp/3qpn2/3p4/1n1P4/4PN1P/1P1NBPP1/5RK1 b - - 0 16	d6c7	-5	22
r1bqkb1r/pp3ppp/2n1pn2/1Bp5/3P4/4PN2/PP2QPPP/RNB1K2R b KQkq - 3 7	c8d7	0	22
r1bqkb1r/pp3ppp/2n1pn2/1B6/3p4/4PN2/PP2QPPP/RNB1K2R w KQkq - 0 8	e3d4	-5	22
r2qkb1r/pp1b1ppp/2n1pn2/1B6/3N4/4P3/PP2QPPP/RNB1K2R w KQkq - 1 9	d4c6	0	22
r1bqkb1r/pp3ppp/2n1pn2/1B6/3N4/4P3/PP2QPPP/RNB1K2R b KQkq - 0 8	a7a6	6	22
rn1q1rk1/pb2bppp/5n2/2ppN3/8/P1N3P1/1P2PPBP/R1BQ1RK1 b - - 1 11	b8a6	0	22
rn1qr1k1/pb2bppp/5n2/2ppN3/5B2/P1N3P1/1P2PPBP/R2Q1RK1 b - - 3 12	b8d7	-30	22
rn1qr1k1/pb2bppp/5n2/2ppN3/8/P1N3P1/1P2PPBP/R1BQ1RK1 w - - 2 12	d1b3	142	22
rn1qr1k1/pb3pp1/3b1n1p/2ppN3/4PB2/P1N3P1/1P3PBP/R2Q1RK1 w - - 1 14	e5f7	36	22
rn1qr1k1/pb2bpp1/5n1p/2ppN3/5B2/P1N3P1/1P2PPBP/R2Q1RK1 w - - 0 13	d1b3	84	22
rn1qr1k1/pb2bpp1/5n1p/2ppN3/4PB2/P1N3P1/1P3PBP/R2Q1RK1 b - - 0 13	e7d6	-24	22
rn1qr1k1/pb3Np1/3b1n1p/2pp4/4PB2/P1N3P1/1P3PBP/R2Q1RK1 b - - 0 14	g8f7	-15	22
rn1qr3/pb3kp1/3b1n1p/2pp4/4PB2/P1N3P1/1P3PBP/R2Q1RK1 w - - 0 15	d1b3	28	22
rn2r3/pb3kp1/3q1n1p/2pp4/4P3/P1N3P1/1P3PBP/R2Q1RK1 w - - 0 16	f2f4	-155	22
rn1qr3/pb3kp1/3B1n1p/2pp4/4P3/P1N3P1/1P3PBP/R2Q1RK1 b - - 0 15	d8d6	145	22
rn2r3/pb3kp1/3q1n1p/2pp4/4PP2/P1N3P1/1P4BP/R2Q1RK1 b - - 0 16	b8d7	167	22
rnbq1rk1/ppp3pp/3bpn2/3p1p2/3P4/1PP2NP1/P3PPBP/RNBQ1RK1 w - - 3 8	c3c4	30	22
rn2r3/pb1q1kp1/5n1p/2pP4/5P2/P1N3P1/1P4BP/R2Q1RK1 b - - 0 17	b8a6	314	22
rn2r3/pb1q1kp1/5n1p/2pp4/4PP2/P1N3P1/1P4BP/R2Q1RK1 w - - 1 17	e4e5	-86	22
r1b1k2r/ppp1qppp/2p2n2/8/1b2P3/3Q1P2/PPPB2PP/RN2KB1R b KQkq - 0 8	a7a5	29	22
r1b1k2r/ppppqppp/2N2n2/8/1b2P3/3Q4/PPPB1PPP/RN2KB1R b KQkq - 0 7	d7c6	30	22
r1b1k2r/ppp1qppp/2p2n2/8/1b2P3/3Q4/PPPB1PPP/RN2KB1R w KQkq - 0 8	f2f3	-32	22
r1bqk2r/pp3ppp/2nbpn2/2Pp4/5B2/P1P1P3/1P1N1PPP/R2QKBNR b KQkq - 0 7	d6c5	14	22
r1bqk2r/pp3ppp/2n1pn2/2bp4/5B2/P1P1P3/1P1N1PPP/R2QKBNR w KQkq - 0 8	g1f3	-15	22
rnbq1rk1/ppp2ppp/3b4/3P4/3Pn3/P4N2/1P3PPP/RNBQKB1R b KQ - 0 8	f8e8	7	22
rnbqr1k1/ppp2ppp/3b4/3P4/3Pn3/P4N2/1P3PPP/RNBQKB1R w KQ - 1 9	f1e2	-5	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/4P2P/2NP1NP1/PPP2PB1/R1BQK2R w KQ - 3 8	f3h2	-25	22
r2qk2r/ppp2ppp/2nb4/3p1b2/3Pn3/3B1N2/PPPN1PPP/R1BQ1RK1 w kq - 6 9	f1e1	194	22
r2qk2r/ppp2ppp/2nb4/5b2/3Pp3/3B1N2/PPP2PPP/R1BQ1RK1 w kq - 0 10	f1e1	163	22
r2qk2r/ppp2ppp/2nb4/3p1b2/3PN3/3B1N2/PPP2PPP/R1BQ1RK1 b kq - 0 9	f5e4	-80	22
r2qk2r/ppp2ppp/2nb4/5b2/3Pp3/3B1N2/PPP2PPP/R1BQR1K1 b kq - 1 10	d8e7	-165	22
r3k2r/ppp1qppp/2nb4/5b2/3Pp3/3B1N2/PPP2PPP/R1BQR1K1 w kq - 2 11	f3g5	172	22
r3k2r/ppp1qppp/3b4/3P1bB1/1n2p3/3B1N2/PPP2PPP/R2QR1K1 b kq - 2 12	f7f6	-45	22
r3k2r/ppp1qppp/2nb4/3P1b2/4p3/3B1N2/PPP2PPP/R1BQR1K1 b kq - 0 11	c6e5	-119	22
r3k2r/ppp1q1pp/3b1p2/3P1bB1/1n2p3/3B1N2/PPP2PPP/R2QR1K1 w kq - 0 13	f3d4	36	22
r3k2r/ppp1qppp/3b4/3P1b2/1n2p3/3B1N2/PPP2PPP/R1BQR1K1 w kq - 1 12	f3d4	115	22
r3k2r/ppp1q1pp/3b1p2/3P1bB1/1n1Np3/3B4/PPP2PPP/R2QR1K1 b kq - 1 13	e7e5	-36	22
r3k2r/ppp1q1pp/3b1pb1/1B1P2B1/1n1Np3/8/PPP2PPP/R2QR1K1 b kq - 3 14	e8f7	-1	22
r6r/ppp1qkpp/3b1pb1/1B1P2B1/1n1Np3/8/PPP2PPP/R2QR1K1 w - - 4 15	g5e3	0	22
r6r/ppp1qkpp/3b1pb1/1B1P4/1n1Np2B/8/PPP2PPP/R2QR1K1 b - - 5 15	b4d5	10	22
r6r/ppp1qkpp/3b1pb1/1B1n4/3Np2B/8/PPP2PPP/R2QR1K1 w - - 0 16	b5c4	-12	22
r3k2r/ppp1q1pp/3b1pb1/3P2B1/1n1Np3/3B4/PPP2PPP/R2QR1K1 w kq - 2 14	d3e4	173	22
r6r/ppp1qkpp/3b1pb1/1B1n1N2/4p2B/8/PPP2PPP/R2QR1K1 b - - 1 16	e7e5	18	22
r2qkb1r/pp1npppp/2p5/7P/3Pn3/5N2/PPP2PP1/R1BQKB1R w KQkq - 2 10	f1d3	186	22
r2qkb1r/pp1npppp/2p5/7P/3Pn3/3B1N2/PPP2PP1/R1BQK2R b KQkq - 3 10	e4f6	-182	22
r1bq1rk1/pp3pbp/2np1np1/2p1p3/4P3/P1NP1NPP/1PP2PB1/R1BQ1RK1 b - - 4 9	c8e6	23	22
r3kb1r/pp1npppp/2p5/q6P/3Pn3/3B1N2/PPP2PP1/R1BQK2R w KQkq - 4 11	e1f1	221	22
r1bq1rk1/pp2ppbp/2np1np1/2p5/Q1P5/2NP1NP1/PP2PPBP/R1B2RK1 b - - 0 8	a8b8	26	22
r1bqkbnr/pp3ppp/2n5/1B1p4/P2p4/8/1PPN1PPP/R1BQK1NR w KQkq - 2 7	d2b3	-14	22
r2q1rk1/pp3pbp/2npbnp1/2p1p3/4P3/P1NP1NPP/1PP2PB1/R1BQ1RK1 w - - 5 10	a1b1	-29	22
r2q1rk1/pp2npbp/2npb1p1/2pNp3/4P3/P2P2PP/1PP1NPB1/R1BQ1RK1 b - - 6 10	a7a5	16	22
r1b2rk1/pp3ppp/2n1pn2/2qp4/5N2/2P1P3/PP1N1PPP/R2QKB1R w KQ - 2 10	f4h5	-37	22
r1b2rk1/pp3ppp/2n1pn2/2qp4/5N2/2PBP3/PP1N1PPP/R2QK2R b KQ - 3 10	c5b6	61	22
r1b2rk1/pp3ppp/2n2n2/2qpp3/5N2/2PBP3/PP1N1PPP/R2QK2R w KQ - 0 11	f4h5	-46	22
r1b2rk1/pp3ppp/2n2N2/2qp4/4p3/2PBP3/PP1N1PPP/R2QK2R b KQ - 0 12	g7f6	-38	22
r1b2rk1/pp3ppp/2n2n2/2qpp2N/8/2PBP3/PP1N1PPP/R2QK2R b KQ - 1 11	f6e8	45	22
r1b2rk1/pp3ppp/2n2n2/2qp3N/4p3/2PBP3/PP1N1PPP/R2QK2R w KQ - 0 12	h5f6	70	22
r1b2rk1/pp3p1p/2n2p2/2qp4/4p3/2PBP3/PP1N1PPP/R2QK2R w KQ - 0 13	d2b3	44	22
r1b2rk1/pp3p1p/2n2p2/2qp4/4p3/1NPBP3/PP3PPP/R2QK2R b KQ - 1 13	c5b6	-41	22
r1b2rk1/pp3p1p/1qn2p2/3p4/4p3/1NP1P3/PP3PPP/R2QKB1R b KQ - 3 14	c8e6	-23	22
r1b2rk1/pp3p1p/1qn2p2/3p4/4p3/1NPBP3/PP3PPP/R2QK2R w KQ - 2 14	d3e2	44	22
r4rk1/pp3p1p/1qn1bp2/3p4/P3p3/1NP1P3/1P3PPP/R2QKB1R b KQ - 0 15	d5d4	0	22
r4rk1/pp3p1p/1qn1bp2/3p4/4p3/1NP1P3/PP3PPP/R2QKB1R w KQ - 4 15	d1e2	23	22
r4rk1/pp3p1p/1q2bp2/3pn3/P3p3/1NP1P3/1P3PPP/R2QKB1R w KQ - 1 16	a4a5	30	22
r4rk1/pp3p1p/1q2bp2/P2pn3/4p3/1NP1P3/1P3PPP/R2QKB1R b KQ - 0 16	b6d6	-10	22
r4rk1/ppq2p1p/4bp2/P2pn3/4p3/1NP1P3/1P3PPP/R2QKB1R w KQ - 1 17	d1d4	30	22
r4rk1/pp1qnpbp/2npb1p1/2pNp3/4P3/P2P2PP/1PP1NPB1/R1BQ1RK1 w - - 7 11	g1h2	-22	22
rnbq1rk1/pp3ppp/4pn2/b7/2Bp4/P1N1PN1P/1P3PP1/R1BQK2R w KQ - 0 10	e3d4	-9	22
r1bq1rk1/p4ppp/2nbpn2/1p1p4/2pP4/P1P1PNB1/1P1NBPPP/R2QK2R w KQ - 0 10	e1g1	5	22
r1bq1rk1/ppp2pbp/n4np1/4p3/2P1P3/2N2N2/PP2BPPP/RQB1K2R b KQ - 1 9	c7c6	21	22
r1bq1rk1/pp3ppp/2nbpn2/3p4/2pP4/P1P1PNB1/1P1NBPPP/R2QK2R b KQ - 1 9	b7b5	-3	22
r1bq1rk1/p4ppp/2nbpn2/1p1p4/2pP4/P1P1PNB1/1P1NBPPP/R2Q1RK1 b - - 1 10	a7a5	10	22
r1bq1rk1/5ppp/2nbpn2/pp1pN3/2pP4/P1P1P1B1/1P1NBPPP/R2Q1RK1 b - - 1 11	c6e7	3	22
r1bq1rk1/5ppp/2nbpn2/pp1p4/2pP4/P1P1PNB1/1P1NBPPP/R2Q1RK1 w - - 0 11	g3d6	-11	22
